Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Spend_Score,Spend_Binary
79-297-1061,44,Male,Middle,Single,Master's,Middle,Software & Apps,61.86,5,In-Store,4,5,2.0,None,Not Sensitive,2,8,None,Smartphone,Cash,11/15/2024,False,True,Need-based,Standard,9,309.3,Not_High
93-649-9356,18,Female,High,Single,Master's,Middle,Electronics,343.77,6,Mixed,5,4,2.0,None,Not Sensitive,2,4,Medium,Desktop,Credit Card,2/16/2024,True,False,Impulsive,No Preference,3,2062.62,Not_High
27-543-7069,37,Male,Middle,Divorced,Master's,High,Home Appliances,107.21,2,Online,4,2,1.0,None,Not Sensitive,2,9,Medium,Desktop,Other,8/5/24,True,True,Planned,Standard,6,214.42,Not_High
96-079-9597,31,Genderfluid,High,Single,Master's,Middle,Home Appliances,148.98,12,Online,5,1,2.0,None,Very Sensitive,0,8,Low,Tablet,Debit Card,8/11/24,True,True,Wants-based,Standard,13,1787.7599999999998,Not_High
38-940-4942,22,Female,High,Widowed,Master's,Middle,Health Care,490.41,4,Mixed,3,4,0.0,Low,Somewhat Sensitive,0,2,High,Tablet,Other,12/15/2024,False,True,Planned,Express,3,1961.64,Not_High
82-014-2564,33,Male,High,Married,High School,Middle,Groceries,461.34,4,In-Store,3,1,0.0,High,Somewhat Sensitive,1,9,Low,Desktop,Cash,3/6/24,False,True,Wants-based,Express,7,1845.36,Not_High
70-699-5799,20,Female,High,Single,Master's,High,Office Supplies,338.89,7,In-Store,4,2,1.0,Low,Somewhat Sensitive,2,6,None,Desktop,Credit Card,5/21/2024,True,True,Wants-based,Express,3,2372.23,Not_High
53-240-2040,26,Male,High,Married,High School,High,Gardening & Outdoors,222.63,3,Mixed,1,1,0.0,Medium,Somewhat Sensitive,2,2,None,Tablet,Cash,3/23/2024,False,True,Impulsive,Express,6,667.89,Not_High
27-742-2776,26,Male,High,Married,High School,High,Toys & Games,71.95,2,Mixed,3,5,2.0,None,Very Sensitive,2,10,None,Desktop,Debit Card,9/22/2024,False,True,Planned,No Preference,13,143.9,Not_High
55-620-7906,21,Male,High,Divorced,High School,Middle,Software & Apps,264.52,9,Online,3,3,1.0,None,Not Sensitive,0,10,None,Smartphone,Debit Card,4/2/24,True,True,Planned,No Preference,6,2380.68,Not_High
04-213-4617,43,Male,High,Divorced,High School,High,Food & Beverages,414.8,9,Mixed,2,3,2.0,Low,Very Sensitive,2,9,None,Desktop,PayPal,1/30/2024,False,True,Planned,No Preference,7,3733.2000000000003,High
79-384-7469,50,Male,Middle,Single,Bachelor's,High,Groceries,50.79,12,Mixed,5,1,0.0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Other,5/28/2024,True,False,Planned,Standard,3,609.48,Not_High
30-839-5589,42,Female,Middle,Married,High School,Middle,Hotels,264.3,10,In-Store,5,4,1.0,Low,Not Sensitive,2,2,High,Smartphone,PayPal,8/20/2024,True,True,Planned,No Preference,5,2643.0,Not_High
76-848-9229,29,Male,High,Married,Bachelor's,Middle,Animal Feed,122.46,12,Mixed,2,3,0.0,High,Not Sensitive,0,3,Low,Tablet,Credit Card,2/15/2024,False,True,Wants-based,Standard,6,1469.52,Not_High
98-559-6096,20,Male,Middle,Widowed,High School,Middle,Software & Apps,238.01,8,In-Store,2,2,0.0,High,Somewhat Sensitive,0,9,Low,Desktop,Cash,7/13/2024,False,True,Need-based,Standard,5,1904.08,Not_High
56-810-2066,40,Non-binary,High,Married,Master's,Middle,Home Appliances,490.34,4,In-Store,5,2,2.0,None,Not Sensitive,2,7,High,Tablet,Other,4/17/2024,False,True,Need-based,No Preference,2,1961.36,Not_High
55-580-7707,38,Male,High,Divorced,Bachelor's,Middle,Jewelry & Accessories,245.98,4,Mixed,5,1,1.0,High,Not Sensitive,0,1,Medium,Desktop,PayPal,11/29/2024,False,False,Planned,Standard,10,983.92,Not_High
18-605-0795,45,Polygender,Middle,Widowed,High School,High,Hotels,390.83,9,Online,5,5,0.0,Medium,Somewhat Sensitive,0,5,High,Desktop,Cash,10/28/2024,False,True,Impulsive,No Preference,8,3517.47,High
86-268-2904,49,Male,High,Widowed,High School,Middle,Jewelry & Accessories,158.84,6,Online,2,1,1.0,None,Not Sensitive,1,8,Low,Desktop,Cash,7/12/24,True,True,Need-based,Express,5,953.04,Not_High
75-847-7630,37,Male,Middle,Single,High School,Middle,Baby Products,439.24,8,Mixed,3,3,1.0,High,Somewhat Sensitive,2,9,Medium,Tablet,Other,7/26/2024,False,False,Wants-based,Standard,10,3513.92,High
76-910-2337,23,Polygender,Middle,Widowed,Master's,High,Toys & Games,92.43,12,Mixed,4,1,0.0,Medium,Somewhat Sensitive,2,9,None,Smartphone,Other,12/5/24,False,True,Need-based,Standard,6,1109.16,Not_High
56-719-7145,48,Female,High,Married,Master's,Middle,Clothing,333.15,9,Mixed,1,5,1.0,High,Very Sensitive,1,8,High,Smartphone,Other,8/12/24,False,False,Impulsive,Standard,14,2998.35,Not_High
14-025-2335,19,Male,Middle,Divorced,Master's,Middle,Luxury Goods,64.22,9,Online,1,1,2.0,High,Somewhat Sensitive,1,9,Medium,Smartphone,PayPal,1/2/24,True,False,Impulsive,No Preference,10,577.98,Not_High
10-300-8072,46,Female,High,Single,High School,High,Home Appliances,290.53,3,Online,3,2,1.0,Low,Very Sensitive,0,6,High,Desktop,Debit Card,11/4/24,True,False,Planned,No Preference,10,871.5899999999999,Not_High
73-698-2326,39,Male,Middle,Divorced,Bachelor's,High,Baby Products,251.8,6,Mixed,5,1,2.0,High,Very Sensitive,1,8,Low,Smartphone,Debit Card,7/5/24,True,True,Impulsive,No Preference,11,1510.8000000000002,Not_High
01-023-2094,27,Polygender,Middle,Divorced,Master's,Middle,Sports & Outdoors,480.52,3,Online,5,4,2.0,Low,Somewhat Sensitive,1,5,None,Smartphone,Cash,4/30/2024,False,False,Planned,No Preference,13,1441.56,Not_High
65-359-4645,28,Female,Middle,Married,High School,High,Packages),461.71,10,Mixed,3,1,0.0,Low,Not Sensitive,0,9,High,Smartphone,Cash,2/16/2024,False,False,Planned,Standard,11,4617.099999999999,High
33-405-7978,50,Female,High,Married,High School,Middle,Software & Apps,288.34,12,Mixed,5,2,2.0,None,Very Sensitive,0,8,Low,Tablet,Cash,3/20/2024,False,False,Need-based,Express,6,3460.08,High
09-783-7921,19,Female,High,Divorced,Bachelor's,High,Gardening & Outdoors,194.08,3,In-Store,5,5,1.0,Low,Not Sensitive,0,2,None,Smartphone,PayPal,10/27/2024,True,True,Wants-based,Standard,13,582.24,Not_High
76-561-2427,27,Agender,Middle,Widowed,High School,High,Travel & Leisure (Flights,198.45,11,Online,3,5,1.0,High,Not Sensitive,2,8,High,Tablet,PayPal,5/4/24,True,False,Wants-based,No Preference,5,2182.95,Not_High
82-467-3300,23,Male,High,Married,Master's,Middle,Baby Products,216.45,5,Mixed,5,2,0.0,Medium,Very Sensitive,2,7,Low,Tablet,Credit Card,10/31/2024,False,False,Need-based,No Preference,3,1082.25,Not_High
92-946-7398,19,Female,High,Widowed,Bachelor's,High,Baby Products,358.72,5,In-Store,3,5,1.0,Low,Very Sensitive,0,8,Low,Tablet,Credit Card,2/6/24,True,True,Impulsive,Standard,12,1793.6000000000001,Not_High
59-891-2990,22,Female,Middle,Widowed,Bachelor's,High,Luxury Goods,367.56,9,Online,4,5,1.0,None,Not Sensitive,0,8,Low,Smartphone,Other,7/18/2024,False,False,Need-based,Standard,14,3308.04,High
22-579-3978,40,Male,Middle,Divorced,High School,High,Clothing,88.78,10,Online,5,3,0.0,High,Very Sensitive,1,7,Medium,Desktop,PayPal,1/6/24,False,False,Planned,Standard,13,887.8,Not_High
22-352-0576,48,Male,Middle,Married,Bachelor's,Middle,Food & Beverages,465.85,10,Online,5,3,2.0,None,Somewhat Sensitive,2,10,Medium,Desktop,PayPal,4/4/24,True,False,Wants-based,Standard,7,4658.5,High
28-676-0614,49,Male,Middle,Married,High School,High,Clothing,262.61,3,In-Store,2,5,1.0,Medium,Somewhat Sensitive,0,10,Medium,Smartphone,Other,2/28/2024,False,True,Wants-based,Standard,6,787.83,Not_High
07-211-9364,45,Agender,Middle,Widowed,Master's,Middle,Home Appliances,91.24,8,In-Store,4,3,0.0,High,Somewhat Sensitive,0,4,Low,Tablet,Cash,10/28/2024,True,False,Wants-based,Standard,4,729.92,Not_High
98-238-6733,42,Female,High,Married,High School,High,Luxury Goods,425.69,5,In-Store,2,5,0.0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,6/21/2024,False,True,Impulsive,No Preference,4,2128.45,Not_High
72-006-3769,41,Female,High,Married,Bachelor's,High,Packages),446.11,9,Mixed,3,1,1.0,Medium,Very Sensitive,0,10,Medium,Desktop,PayPal,6/6/24,True,True,Wants-based,Express,11,4014.9900000000002,High
75-845-3143,23,Bigender,High,Single,High School,High,Software & Apps,490.11,8,Online,3,4,2.0,Low,Not Sensitive,1,1,Low,Smartphone,Other,12/24/2024,False,False,Planned,Standard,14,3920.88,High
26-028-2671,44,Female,High,Divorced,High School,Middle,Sports & Outdoors,403.57,6,Online,2,2,2.0,High,Not Sensitive,2,2,None,Smartphone,Other,11/14/2024,False,False,Impulsive,Express,1,2421.42,Not_High
55-876-7407,42,Female,High,Married,Bachelor's,Middle,Packages),442.15,10,Mixed,2,3,1.0,High,Not Sensitive,2,1,None,Smartphone,Credit Card,12/18/2024,False,True,Need-based,No Preference,9,4421.5,High
47-720-9520,49,Female,Middle,Widowed,Bachelor's,High,Sports & Outdoors,78.71,5,Online,4,3,1.0,None,Somewhat Sensitive,1,10,Low,Smartphone,PayPal,4/10/24,True,True,Planned,No Preference,4,393.54999999999995,Not_High
42-207-5005,45,Female,Middle,Widowed,High School,High,Furniture,491.51,2,Mixed,2,5,0.0,Medium,Very Sensitive,1,1,High,Smartphone,PayPal,12/6/24,True,False,Need-based,No Preference,7,983.02,Not_High
47-266-2261,36,Female,Middle,Single,Bachelor's,Middle,Furniture,457.39,12,In-Store,1,1,1.0,High,Not Sensitive,1,5,High,Desktop,Credit Card,10/29/2024,True,False,Impulsive,Standard,9,5488.68,High
77-642-7686,38,Female,High,Divorced,High School,High,Food & Beverages,178.61,12,Online,5,1,2.0,High,Not Sensitive,0,3,None,Smartphone,Credit Card,7/10/24,True,False,Impulsive,No Preference,8,2143.32,Not_High
37-468-8133,44,Male,Middle,Single,High School,Middle,Health Care,492.51,7,Online,1,4,1.0,Low,Not Sensitive,0,2,Medium,Desktop,PayPal,1/30/2024,True,True,Wants-based,Standard,4,3447.5699999999997,High
00-335-5034,37,Agender,High,Married,Bachelor's,High,Home Appliances,411.4,3,In-Store,1,3,0.0,High,Somewhat Sensitive,2,9,None,Smartphone,PayPal,8/12/24,True,False,Impulsive,Standard,6,1234.1999999999998,Not_High
95-148-1769,36,Male,Middle,Divorced,Master's,High,Clothing,96.52,11,In-Store,5,3,2.0,Low,Not Sensitive,1,3,None,Tablet,Cash,3/17/2024,False,False,Planned,Standard,11,1061.72,Not_High
72-324-1243,34,Male,High,Married,High School,Middle,Mobile Accessories,65.45,6,In-Store,2,4,1.0,High,Very Sensitive,0,2,Medium,Smartphone,Credit Card,9/21/2024,True,True,Impulsive,No Preference,3,392.70000000000005,Not_High
62-687-5354,23,Male,Middle,Single,High School,Middle,Health Care,255.86,3,Online,4,5,2.0,High,Very Sensitive,0,1,Low,Tablet,PayPal,3/25/2024,True,False,Planned,No Preference,4,767.58,Not_High
54-634-0814,35,Male,High,Divorced,Bachelor's,High,Furniture,74.69,10,In-Store,5,3,1.0,Low,Somewhat Sensitive,0,6,Medium,Desktop,PayPal,11/12/24,False,True,Need-based,No Preference,3,746.9,Not_High
64-769-5737,45,Male,Middle,Widowed,Master's,Middle,Home Appliances,430.75,8,Mixed,3,4,2.0,Low,Very Sensitive,1,5,None,Tablet,Cash,4/6/24,False,False,Need-based,No Preference,6,3446.0,High
62-892-2088,38,Male,High,Widowed,Master's,High,Software & Apps,370.17,2,Mixed,5,4,2.0,Medium,Not Sensitive,1,9,Low,Tablet,Cash,11/23/2024,False,True,Need-based,Express,1,740.34,Not_High
53-951-2529,25,Male,Middle,Divorced,Master's,High,Electronics,384.26,6,Mixed,4,2,1.0,High,Not Sensitive,0,9,Medium,Smartphone,PayPal,7/11/24,False,True,Need-based,No Preference,11,2305.56,Not_High
00-264-3797,26,Male,Middle,Married,Master's,Middle,Home Appliances,128.01,2,Mixed,4,2,1.0,Medium,Somewhat Sensitive,0,1,High,Smartphone,Debit Card,4/17/2024,True,False,Need-based,No Preference,10,256.02,Not_High
88-445-9235,46,Female,High,Married,High School,High,Luxury Goods,301.4,4,Online,5,3,0.0,Medium,Somewhat Sensitive,0,5,None,Desktop,Debit Card,9/14/2024,False,True,Planned,Standard,5,1205.6,Not_High
65-539-9955,18,Female,High,Single,High School,High,Health Supplements,397.25,6,Mixed,5,2,1.0,Low,Not Sensitive,1,10,None,Desktop,Cash,8/8/24,False,True,Wants-based,No Preference,2,2383.5,Not_High
89-730-1134,46,Male,Middle,Divorced,High School,Middle,Gardening & Outdoors,96.18,3,Mixed,3,4,0.0,None,Somewhat Sensitive,1,9,Medium,Smartphone,Cash,5/5/24,False,False,Planned,Express,10,288.54,Not_High
74-051-7865,19,Female,High,Divorced,Bachelor's,High,Baby Products,390.44,4,Mixed,5,1,0.0,Medium,Very Sensitive,0,4,High,Desktop,Other,2/15/2024,True,False,Need-based,Standard,4,1561.76,Not_High
40-450-4266,37,Female,Middle,Single,Bachelor's,Middle,Health Care,61.5,11,Mixed,4,2,0.0,Medium,Very Sensitive,0,1,High,Smartphone,Other,1/26/2024,True,True,Planned,Express,8,676.5,Not_High
78-796-5651,35,Female,Middle,Divorced,High School,High,Office Supplies,234.44,6,In-Store,3,5,2.0,Medium,Very Sensitive,0,1,High,Desktop,Other,5/23/2024,False,True,Impulsive,Express,5,1406.6399999999999,Not_High
78-163-4800,43,Male,Middle,Single,Master's,Middle,Toys & Games,318.84,6,Online,1,1,2.0,Low,Very Sensitive,0,4,High,Tablet,Other,4/20/2024,False,True,Wants-based,Standard,10,1913.04,Not_High
90-272-5701,28,Male,Middle,Single,Master's,High,Toys & Games,327.32,6,Mixed,4,5,0.0,None,Somewhat Sensitive,0,4,High,Tablet,Other,6/9/24,True,True,Impulsive,Express,13,1963.92,Not_High
14-118-5229,25,Male,Middle,Divorced,Master's,High,Books,475.64,3,Online,3,4,1.0,Low,Very Sensitive,1,2,Medium,Smartphone,PayPal,2/15/2024,True,True,Planned,Standard,9,1426.92,Not_High
24-662-2119,47,Male,High,Widowed,Master's,Middle,Hotels,68.59,9,Mixed,3,4,0.0,Medium,Somewhat Sensitive,2,5,None,Smartphone,PayPal,4/18/2024,False,True,Wants-based,Standard,5,617.3100000000001,Not_High
61-794-8438,45,Polygender,Middle,Divorced,Bachelor's,Middle,Health Care,133.04,12,Online,1,3,2.0,High,Not Sensitive,2,6,None,Desktop,Cash,7/7/24,True,True,Impulsive,Standard,11,1596.48,Not_High
21-959-5766,24,Non-binary,High,Married,High School,Middle,Luxury Goods,196.63,9,Online,4,2,2.0,Medium,Somewhat Sensitive,1,6,Low,Tablet,Other,12/15/2024,True,False,Need-based,No Preference,7,1769.67,Not_High
42-518-2602,30,Male,Middle,Divorced,Bachelor's,High,Home Appliances,473.96,12,In-Store,2,1,1.0,Medium,Somewhat Sensitive,2,9,None,Tablet,PayPal,7/28/2024,True,False,Impulsive,Express,14,5687.5199999999995,High
35-850-8676,24,Female,High,Married,High School,Middle,Luxury Goods,472.52,8,Online,2,4,0.0,Low,Somewhat Sensitive,2,8,Medium,Tablet,Cash,1/24/2024,False,True,Planned,No Preference,14,3780.16,High
07-958-2231,27,Female,Middle,Married,Bachelor's,Middle,Baby Products,335.8,9,Mixed,3,5,1.0,None,Somewhat Sensitive,2,7,Low,Smartphone,Debit Card,2/10/24,True,False,Wants-based,Standard,5,3022.2000000000003,High
78-503-0416,25,Male,Middle,Single,High School,High,Luxury Goods,85.57,12,In-Store,2,1,1.0,Low,Very Sensitive,2,4,Medium,Tablet,Debit Card,8/31/2024,True,True,Planned,No Preference,9,1026.84,Not_High
46-167-7999,44,Bigender,Middle,Single,Master's,Middle,Beauty & Personal Care,108.5,11,Mixed,5,5,0.0,None,Very Sensitive,1,2,Medium,Smartphone,PayPal,7/16/2024,False,False,Wants-based,No Preference,10,1193.5,Not_High
93-989-8649,26,Male,Middle,Divorced,Bachelor's,Middle,Food & Beverages,172.5,8,Online,1,3,0.0,Medium,Somewhat Sensitive,0,8,Low,Desktop,Credit Card,7/19/2024,True,False,Impulsive,No Preference,7,1380.0,Not_High
98-130-8811,18,Female,High,Single,High School,Middle,Electronics,212.8,6,Mixed,3,2,2.0,None,Very Sensitive,1,7,High,Tablet,Credit Card,5/17/2024,True,True,Planned,Standard,1,1276.8000000000002,Not_High
18-614-2070,47,Female,Middle,Married,Bachelor's,High,Baby Products,324.41,7,Mixed,4,4,1.0,None,Not Sensitive,0,5,Medium,Tablet,Debit Card,4/29/2024,True,True,Need-based,No Preference,4,2270.8700000000003,Not_High
80-277-3242,36,Male,High,Widowed,High School,Middle,Travel & Leisure (Flights,342.39,8,In-Store,1,5,2.0,Low,Very Sensitive,2,3,High,Desktop,Other,1/4/24,False,False,Need-based,Standard,9,2739.12,Not_High
44-949-9040,23,Female,High,Divorced,Bachelor's,High,Health Care,446.86,9,In-Store,2,1,2.0,None,Very Sensitive,0,2,Medium,Desktop,PayPal,11/7/24,False,False,Wants-based,No Preference,5,4021.7400000000002,High
04-545-9162,49,Male,High,Divorced,Master's,High,Electronics,463.15,3,Mixed,1,1,1.0,None,Somewhat Sensitive,1,9,High,Smartphone,Debit Card,4/25/2024,True,True,Need-based,Standard,9,1389.4499999999998,Not_High
51-320-2801,27,Female,High,Divorced,Bachelor's,High,Groceries,122.99,12,In-Store,1,5,1.0,High,Very Sensitive,1,8,None,Desktop,Cash,10/3/24,True,False,Planned,No Preference,1,1475.8799999999999,Not_High
50-510-5119,43,Male,High,Widowed,Master's,High,Beauty & Personal Care,322.4,7,Mixed,4,2,1.0,Medium,Very Sensitive,2,3,Medium,Tablet,Cash,8/7/24,True,True,Need-based,Express,2,2256.7999999999997,Not_High
63-964-6954,19,Female,High,Married,High School,Middle,Health Care,73.19,5,Mixed,2,5,1.0,Low,Not Sensitive,2,8,High,Smartphone,PayPal,4/11/24,False,True,Need-based,No Preference,3,365.95,Not_High
55-569-9247,41,Female,Middle,Married,Master's,High,Toys & Games,279.08,10,Online,4,2,1.0,High,Not Sensitive,2,7,Medium,Smartphone,Credit Card,4/25/2024,False,True,Wants-based,No Preference,3,2790.7999999999997,Not_High
02-911-0447,29,Female,Middle,Single,High School,Middle,Travel & Leisure (Flights,478.85,10,In-Store,4,2,2.0,None,Not Sensitive,2,2,None,Desktop,Cash,4/28/2024,False,False,Planned,No Preference,4,4788.5,High
77-626-7240,25,Male,High,Widowed,Master's,High,Food & Beverages,86.39,5,Mixed,4,5,1.0,High,Somewhat Sensitive,1,1,Medium,Desktop,Debit Card,9/9/24,False,False,Need-based,Standard,7,431.95,Not_High
75-915-9803,45,Male,High,Widowed,Bachelor's,Middle,Baby Products,192.35,11,Mixed,3,5,2.0,High,Not Sensitive,2,1,High,Smartphone,Credit Card,5/8/24,True,False,Impulsive,Express,11,2115.85,Not_High
78-905-2660,36,Female,Middle,Divorced,Bachelor's,High,Beauty & Personal Care,235.32,7,Online,2,1,1.0,Medium,Very Sensitive,1,10,High,Desktop,PayPal,6/9/24,False,True,Impulsive,Express,11,1647.24,Not_High
02-677-6735,21,Female,High,Widowed,High School,High,Electronics,212.63,8,Online,4,2,1.0,Low,Very Sensitive,0,4,High,Desktop,Debit Card,8/27/2024,False,True,Need-based,No Preference,6,1701.04,Not_High
20-460-9796,47,Female,Middle,Widowed,Master's,High,Food & Beverages,246.63,8,In-Store,2,3,1.0,None,Somewhat Sensitive,2,3,None,Tablet,Credit Card,4/1/24,True,False,Impulsive,Express,10,1973.04,Not_High
57-587-4005,26,Female,Middle,Widowed,Bachelor's,High,Toys & Games,228.47,9,Online,3,3,1.0,None,Very Sensitive,1,7,None,Desktop,Credit Card,8/29/2024,False,True,Impulsive,Express,12,2056.23,Not_High
99-477-8256,25,Female,Middle,Single,Master's,High,Gardening & Outdoors,343.77,6,Online,4,3,2.0,Low,Somewhat Sensitive,2,9,High,Desktop,Cash,9/18/2024,True,True,Wants-based,Express,6,2062.62,Not_High
03-992-3728,26,Bigender,Middle,Married,Bachelor's,High,Groceries,339.32,9,In-Store,2,4,0.0,Medium,Very Sensitive,1,4,High,Tablet,Other,9/5/24,False,False,Need-based,No Preference,7,3053.88,High
24-878-4507,34,Male,High,Divorced,Bachelor's,Middle,Clothing,327.05,9,Mixed,5,4,0.0,Low,Somewhat Sensitive,2,3,High,Desktop,Cash,8/6/24,False,True,Need-based,No Preference,7,2943.4500000000003,Not_High
22-106-8347,48,Male,High,Divorced,Master's,Middle,Toys & Games,334.45,2,In-Store,2,5,0.0,Medium,Not Sensitive,2,9,High,Tablet,Credit Card,6/18/2024,True,False,Impulsive,No Preference,6,668.9,Not_High
81-479-0790,19,Male,High,Single,Bachelor's,Middle,Food & Beverages,366.16,12,Mixed,4,4,2.0,Medium,Somewhat Sensitive,1,5,Low,Desktop,Credit Card,8/26/2024,False,False,Need-based,No Preference,4,4393.92,High
03-023-9932,37,Female,High,Widowed,Bachelor's,Middle,Groceries,481.78,8,In-Store,5,2,0.0,Medium,Very Sensitive,2,4,Low,Tablet,Debit Card,4/24/2024,True,True,Wants-based,Express,1,3854.24,High
36-632-2460,23,Female,High,Widowed,Bachelor's,Middle,Gardening & Outdoors,131.48,8,Mixed,3,5,0.0,None,Somewhat Sensitive,2,1,Low,Tablet,Credit Card,8/8/24,True,True,Wants-based,No Preference,12,1051.84,Not_High
32-799-7704,34,Female,High,Widowed,Master's,High,Health Care,402.86,11,In-Store,3,5,1.0,High,Not Sensitive,0,2,None,Desktop,Cash,9/5/24,False,False,Impulsive,Standard,8,4431.46,High
09-369-0588,42,Male,High,Single,Bachelor's,Middle,Gardening & Outdoors,333.18,6,In-Store,1,1,0.0,Medium,Very Sensitive,2,5,Low,Smartphone,Other,4/16/2024,True,False,Planned,Express,8,1999.08,Not_High
87-727-6434,28,Female,High,Widowed,Master's,Middle,Arts & Crafts,73.23,8,Online,2,2,2.0,Low,Very Sensitive,1,2,Low,Smartphone,Credit Card,7/17/2024,True,True,Need-based,No Preference,6,585.84,Not_High
18-793-9543,28,Male,High,Divorced,Master's,Middle,Furniture,450.47,11,Online,5,2,2.0,None,Not Sensitive,2,3,None,Smartphone,Credit Card,3/18/2024,True,True,Wants-based,Express,10,4955.17,High
63-625-5757,33,Male,Middle,Single,High School,High,Food & Beverages,175.74,5,Online,5,4,1.0,Medium,Not Sensitive,0,6,None,Tablet,Cash,7/18/2024,False,True,Impulsive,No Preference,6,878.7,Not_High
93-413-4758,31,Female,Middle,Single,Master's,High,Hotels,182.6,4,Online,5,2,0.3,Low,Not Sensitive,2,9,High,Tablet,PayPal,5/31/2024,False,True,Wants-based,Express,5,730.4,Not_High
15-663-7994,20,Female,Middle,Widowed,Bachelor's,High,Jewelry & Accessories,497.8,2,Online,3,5,0.2,High,Somewhat Sensitive,1,2,Medium,Smartphone,Other,1/21/2024,True,False,Wants-based,No Preference,9,995.6,Not_High
29-319-4519,32,Male,High,Divorced,High School,High,Food & Beverages,171.17,4,In-Store,1,3,0.0,High,Somewhat Sensitive,0,4,Medium,Desktop,Debit Card,6/15/2024,False,True,Wants-based,Standard,12,684.68,Not_High
